"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Curacao","CUW","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.4873294347","0.9505703422","1.3914656772","1.8115942029","2.2123893805","2.2624434389","2.3148148148","2.3696682464","2.2937350223","2.216066482","2.1366024518","2.0552799433","1.9720329867","1.8867924528","1.7994858612","2.1868637358","2.2629019184","2.306805075","2.3167075497","2.9550455831","3.3304232548","3.6934441367","4.2997542998","3.2679738562","2.6444662096","2.1592442645","1.6535433071","1.4101057579","1.0791366906","2.0408163265","1.2779552716","5.7239057239","5.9440559441","6.1371841155","","",
"Czechia","CZE","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9133413408","60.7760472922","59.5333576376","60.108872123","60.74222668","60.9280292023","61.1227882952","61.3271675778","61.560031113","71.4129362437","61.6636314355","61.7847961572","61.9122442724","62.0464775606","61.509276133","62.3053549314","61.759393748","61.5674826396","61.6857089592","57.5598300157","62.3871657754","60.5661978661","58.50625","59.8658536585","59.3374233129","55.9748427673","54.3160690571","","",
"Germany","DEU","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.9023159644","76.3013985611","75.8217019645","75.3635046846","74.7929964404","74.9093845516","75.1480596221","75.1326747071","74.4302504583","73.9653050623","73.2834793131","73.3229649903","73.3645753347","73.4084865754","72.4677470191","71.4817709154","70.4472150048","70.6891740345","70.9296186596","71.1685630535","68.995282759","66.4466353567","63.4161789423","62.9845831284","62.5409972854","62.0849147384","62.0849147384","62.0849147384","62.0849147384","","",
"Djibouti","DJI","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Dominica","DMA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","",
"Denmark","DNK","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","11.1111111111","8.935128519","7.2210065646","5.8358061325","4.6931407942","3.734439834","3.734439834","3.734439834","3.734439834","3.734439834","3.734439834","7.816091954","11.3167259786","14.3521594684","17.0093457944","19.3548387097","21.3115828092","23.7775030902","27","22.2501028383","17.8429817605","17.5798817798","17.2899034189","16.9687061045","16.6109614823","16.2100554815","14.6176185866","13.9258266309","12.7653345045","12.4049817263","11.9641857862","10.6892116721","9.2678544692","8.6259079903","7.702542874","7.3314694004","6.4259046525","7.4106517169","5.5337690632","5.3970701619","9.1870824053","13.0428936399","17.8895877009","11.6888335275","8.08369774","4.2990884454","4.3443311405","3.9048982025","4.0913998201","5.0332637988","","",
"Dominican Republic","DOM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3360739979","2.0818291215","2.7922459369","3.4697781178","4.1166573191","4.7349177331","5.5861688938","6.3439880216","7.0229572945","7.6347744471","8.1889323644","7.967502964","7.7675538439","7.5861039771","7.4206995555","7.2693023717","7.2693023717","7.2693023717","7.2693023717","7.2693023717","","",
"Algeria","DZA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","6.7027027027","9.1282051282","11.3170731707","13.3023255814","15.1111111111","14.3445004541","13.6151696515","12.9204639058","12.2579746483","11.6255116389","11.0210787765","10.4428530546","9.889166197","9.3584885827","8.8494151341","8.4632994706","8.01625","7.6027718627","7.2192203335","6.8624598547","6.5297781238","6.2188170075","5.927516561","5.6540693393","5.3968828595","5.1545485665","4.9258160237","3.6219753462","2.4145385264","1.2931948272","1.8841451193","1.8256547505","1.8256547505","1.8256547505","","",
"East Asia & Pacific (excluding high income)","EAP","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1644330955683","14.8310815977662","14.6863495875141","15.1214730806943","15.1411706839067","14.6537809336538","","",
"Early-demographic dividend","EAR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.73902845315475","3.70467196185534","3.65510685867259","4.18083724751043","4.29573238985506","4.00149601815811","","",
"East Asia & Pacific","EAS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1931504799893","14.9211763120432","14.8340963695873","15.1654460614498","15.1487984122965","14.7352906130803","","",
"Europe & Central Asia (excluding high income)","ECA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.622367264743","19.097947025878","18.5915289628098","18.9844044353714","18.4146004631458","18.398522528918","","",
"Europe & Central Asia","ECS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1767640738468","29.7451361200264","28.909480866264","29.1565965048332","28.6304672301868","28.3930427274526","","",
"Ecuador","ECU","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1116507445","4.4096049966","4.7007290135","4.9852549958","5.2634047369","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","5.5353901996","","",
"Egypt, Arab Rep.","EGY","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3484573503","7.92239927","7.5236121492","7.1487826396","6.79652878","6.4648706282","6.1520531939","5.8565153734","5.4857802801","5.125284738","4.7746103075","4.4333610418","4.1011619959","3.7776578521","3.4625116527","3.1554036287","2.8560301181","2.5641025641","1.6748080949","1.6597510373","1.6438356164","1.6326530612","1.6238159675","1.6271186441","6.9677419355","6.9677419355","6.9677419355","","",
"Euro area","EMU","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9770463869995","43.1316774264995","42.203430471475","42.706526058272","43.0612579046477","42.7879568845476","","",
"Eritrea","ERI","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9250120948","10.212929426","6.2989752863","2.9962026489","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","0.1718213058","","",
"Spain","ESP","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9966849865","24.5474517494","22.9754537368","21.2644018893","19.3949920394","17.3441734417","17.6541198271","17.9706454857","18.2939621533","18.6242907501","18.9618618833","19.3069163849","19.4783332388","19.6435702412","19.802955665","20.2677893574","20.7235285933","20.5614498012","20.8216723471","19.8495766055","19.4073992178","18.2582295561","19.0963752907","18.7146863387","19.344764933","19.1026628992","17.9361916978","19.9771000634","19.2962162491","19.2200291934","19.1089330899","18.5784541769","19.4000475076","19.4000475076","","",
"Estonia","EST","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6653992395","87.1562405561","89.3565282454","92.9307805596","92.6926506263","92.4632417141","92.2420833539","92.0287383187","91.8227997393","91.8413697717","99.5644836409","91.6292294675","90.5947823911","94.3425239812","94.7327096906","82.3504739535","95.4571106837","95.0432472531","96.4628154954","96.5822453131","95.9534028204","96.3077318203","96.2356498109","96.0045063515","96.2642136809","96.4217961106","95.8447642322","91.761408809","","",
"Ethiopia","ETH","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3778337531","0.4905912916","0.5789419272","0.6500362545","0.6304460229","0.6119767142","0.5945706948","0.5781726207","0.5626226765","0.5478872567","0.5339039961","0.5206167377","0.5079747793","0.4959322264","0.4843601896","0.484447436","0.484447436","0.484447436","","",
"European Union","EUU","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.5829064017483","46.8263342242068","46.0616664777113","46.5578995001055","46.4431446447131","46.0190577222265","","",
"Fragile and conflict affected situations","FCS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.80270545115247","5.54191370731961","5.57564266131111","6.54536039545275","7.10317855113478","6.54437922678668","","",
"Finland","FIN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.0822326374","81.3095039252","81.5278801277","81.737873434","81.9399574502","82.1345707657","82.1345707657","82.1345707657","82.1345707657","82.1345707657","80.6527523312","80.4905819903","80.3256700165","80.1106796285","79.8922521033","79.6703043504","27.0580951566","77.1141871462","75.9098584507","74.7164641738","73.5338560738","72.3618885765","70.9148552959","69.4921327904","68.7434445707","67.5623800384","65.2173913043","65.2173913043","71.4285714286","68.9655172414","","",
"Fiji","FJI","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","18.292959022","16.9436562627","15.8503026968","14.9463806971","14.1865844256","13.5389888603","12.9804495279","12.493777999","12.0659417748","11.6868798236","11.3487013664","11.0451306413","10.7711138311","10.881709983","10.9906001446","11.0978234872","11.2034179919","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","","",
"France","FRA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","70.2493551161","70.6749949627","71.0873963582","71.4871674675","71.8748797661","72.2510707653","71.8683061251","72.2062160577","71.7749861129","71.3008079936","70.7769293411","70.1951040285","69.545154911","68.7089106367","67.914125804","67.1577917711","67.3470634969","68.3103160627","66.2360862993","67.3701776774","68.6723155502","68.0904446661","69.3816468191","71.5489663238","69.5878098448","69.6339841836","71.7176408147","70.4486334319","69.5953161248","72.9017840788","70.0206288234","68.6523696055","69.0714762859","69.0751983314","69.0751983314","","",
"Faroe Islands","FRO","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","20.207068904","18.654230513","17.2962847331","16.0987074031","15.0346740638","14.0830267998","13.2268530072","12.4524714829","11.7486958494","11.1062906725","10.517563916","9.9760574621","9.4763092269","9.6243753023","9.7637302457","9.895120839","10.0192108763","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","10.1365923796","","",
"United Kingdom","GBR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1763778237","41.1954659286","38.1280505312","34.5682590709","29.3111787635","24.2633472722","11.9784449577","14.0138611535","13.4258690579","15.4151669356","11.0740344149","8.7503254361","13.6596055515","13.0472193908","11.9450852417","11.5019302653","11.9952494062","11.9952494062","11.9952494062","11.9952494062","","",
"Georgia","GEO","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8959220989","18.2016214452","17.4316008355","16.5727589068","15.6087868418","14.5191228222","13.2774689731","11.849641198","10.1903734382","12.4620937612","14.7835179139","17.1562951723","19.5821485969","22.0628792057","22.0628792057","22.0628792057","22.0628792057","21.023503242","19.9495386064","18.8392295055","17.6906992633","16.5019397361","15.270799595","13.9949713326","12.6719768284","15.0465977461","16.2781151249","20.7208009465","","",
"Ghana","GHA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","13","12.6626730014","12.3697414126","12.112982075","11.8860845839","11.6841257051","11.503208066","11.3402061856","11.192584394","11.0582639715","10.9355246523","10.8229305539","10.719273743","10.6235307288","10.5348285529","10.4524180967","10.3756528726","10.3039720307","10.2368866328","10.1739684853","10.1148409894","10.0591715976","10.0066655557","9.9570606822","9.9101229896","9.8656429942","9.8234325902","9.78332239","9.7451594533","9.7088053374","9.6741344196","9.4140963706","9.1676718938","8.9338192077","8.7116001834","8.5001677665","8.2987551867","8.1066666667","7.9232693912","7.747986543","7.5802912428","7.4023570663","7.2215887495","7.1021399869","6.9804180903","6.6042162707","6.4864126724","6.4864126724","6.4864126724","6.4864126724","","",
"Gibraltar","GIB","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.972972973","3.3420104473","3.7238791407","4.1192600939","4.5288834125","4.9535327662","5.3940503931","5.8513426752","6.3263863632","6.8202355407","7.3340294325","7.8690011777","8.4264877111","9.0079409186","9.4937390119","9.2718363834","9.0662944434","8.8753681337","8.6975520497","8.4961591437","8.305816931","8.1256401502","7.9548356373","7.7926906528","7.6385629401","7.4918722231","7.3520929056","7.2187477791","7.0914025794","6.9696612622","6.8531618892","6.7415730337","6.7415730337","","",
"Gambia, The","GMB","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","2","5.6052864637","8.1831989718","10.1181162755","11.6239316239","12.8291385308","13.8155838357","14.6378739808","15.3338372386","15.9305080284","16.4477204477","16.9003557808","17.2997976294","17.6549024962","17.9726641659","18.2586789555","18.5174781523","18.7527698639","19.226519337","19.5858498706","19.9283758163","20.2552490737","20.5675186154","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","20.8661417323","","",
"Guinea-Bissau","GNB","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6144578313","4.3082021541","4.4522261131","4.514510928","4.5492603963","4.5714285714","4.5714285714","4.5714285714","4.5714285714","4.5714285714","4.9325842697","5.2817679558","5.6195652174","5.9465240642","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","6.2631578947","","",
"Equatorial Guinea","GNQ","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13.2459970888","13.4668508287","13.6662286465","13.8471177945","14.0119760479","14.1628440367","14.301430143","14.4291754757","14.5473041709","14.6568627451","14.7587511826","14.8537477148","14.9425287356","14.9888143177","15.0326797386","15.0743099788","15.1138716356","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","15.1515151515","","",
"Greece","GRC","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","2.6848776837","2.6848776837","2.6848776837","2.6848776837","2.6848776837","2.6848776837","3.045179845","3.3928979235","3.72867988","4.053129941","4.3668122271","3.9052170569","3.5304429612","3.2201003939","2.9588888935","3.0203298567","2.6939453025","2.9415484781","2.6722946698","2.6919635583","3.0167801036","2.700963951","2.6900517539","2.5477290944","2.4199056533","2.3044052999","2.3342557257","2.5324909097","2.4352962243","1.6613271185","0.8908685969","2.1616709217","3.3801676065","2.8568763264","2.3355421406","1.8161540904","1.2987012987","1.2682435833","1.2695214106","1.2705455279","1.2716996367","3.364246251","3.3550424314","3.240466311","3.173504696","","",
"Grenada","GRD","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","",
"Greenland","GRL","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8705913741","18.6850926628","18.5234751353","18.3814059845","18.2555407749","18.1432568214","18.1432568214","18.1432568214","18.1432568214","18.1432568214","18.1432568214","18.1432568214","18.1432568214","18.1432568214","18.1432568214","18.1432568214","18.1432568214","18.1432568214","18.1432568214","","",
"Guam","GUM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4794520548","0.497470489","0.5149501661","0.5319148936","0.5483870968","0.5643879173","0.5799373041","0.5950540958","0.6097560976","0.7435493402","0.8798965997","1.0188717125","1.1605513886","1.3050153531","1.3251055538","1.3458239873","1.3672005898","1.3892672296","1.4120578667","1.4120578667","1.4120578667","1.4120578667","1.4120578667","1.4120578667","1.4120578667","1.4120578667","1.4120578667","1.4120578667","","",
"High income","HIC","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7375793568814","38.1149253627961","37.5519778007727","37.7858577212996","37.7230425532807","37.7327962068842","","",
"Hong Kong SAR, China","HKG","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","7.0939639079","","",
"Heavily indebted poor countries (HIPC)","HPC","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.87109951280404","1.85693073182021","1.84868564530354","1.84846685789981","1.82585561440281","1.82282790687134","","",
"Croatia","HRV","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9503051439","12.1896004481","14.2416609778","15.9629535062","17.3493975904","18.7214712079","20.8335188566","21.0777922642","20.3791469194","20.7632854461","21.2133398443","19.8800883559","23.2843499601","25.6236442516","23.0982019364","26.0445682451","26.0445682451","26.0273972603","","",
"Haiti","HTI","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5510766405","0.4923892716","0.4415985869","0.397211246","0.3580881208","0.6104750466","0.8583034856","1.1016958324","1.3407701384","1.5756403032","1.8064162556","2.0332041249","2.2561064037","2.4752221024","2.6906468959","2.9024732627","3.1107906176","3.315685437","3.5172413793","3.5172413793","3.5172413793","3.5172413793","3.5172413793","3.5172413793","3.5172413793","3.5172413793","3.5172413793","3.5172413793","3.5172413793","","",
"Hungary","HUN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","55.9395973154","56.5298953756","57.0512364559","57.5150367939","57.9303243886","58.3043324759","58.3043324759","58.3043324759","58.3043324759","58.3043324759","58.3043324759","57.4845728549","56.7582590589","56.1102745876","55.5285966017","55.0035430281","57.8292267258","60.5583281009","63.1957157474","65.745936441","68.2132412966","70.6016094165","72.9147693041","74.167538847","75.5276668568","77.0095715642","78.6303740184","78.6011652251","78.5708739651","77.7399301341","73.7258949305","73.4547175082","73.5877755826","73.9747889441","75.0964825868","79.3111574368","79.868046292","80.2911433941","80.136011387","79.9746868427","79.8067914208","79.6319153198","79.4496139378","78.4053300819","75.2815089351","73.258458254","76.3323676829","74.99464786","75.7432500434","74.0501842297","","",
"IBRD only","IBD","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7863974878441","11.2381845039498","10.950487226476","11.3212072105867","11.4274985876669","11.0943694629253","","",
"IDA & IBRD total","IBT","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2086453995267","9.72808869790129","9.50541179479187","9.87585805753898","9.95744765095318","9.73139451894079","","",
"IDA total","IDA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.19495629229576","2.15411317502084","2.19929278025409","2.52796093817756","2.44206907954637","2.48980840810901","","",
"IDA blend","IDB","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22886064181892","2.16370235962395","2.26736373029206","2.23759437745237","2.2728674390309","2.36391073316427","","",
"Indonesia","IDN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5057502186","1.3780798141","2.1676877672","2.8858079762","3.541728294","4.1431944274","4.6967172513","5.2078094505","5.6811697507","6.120827799","6.5302591625","8.7867437253","10.6996101209","12.3417944079","13.7669548257","15.0154461994","13.6543768411","12.3865137009","11.2025995837","10.0945639032","9.0553384579","8.0787064944","7.1591782469","6.2918876886","5.4725063925","4.7813560091","4.1031284389","4.1031284389","4.1031284389","4.1031284389","","",
"IDA only","IDX","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15622169182641","2.14292345091362","2.11845509386763","2.8801873904844","2.6396119200825","2.62780067039621","","",
"Isle of Man","IMN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","4","3.7480532081","3.5106857738","3.2866677911","3.0749039093","2.8744154215","2.6843251411","2.503844571","2.3322629711","2.1689380038","2.0132876988","2.211677658","2.4095417855","2.6068821689","2.8037008852","3","2.8373512837","2.6815813668","2.5322629052","2.3890032343","2.2514409222","2.1192427239","1.9921008869","1.8697307588","1.7518686599","1.6382699869","1.7107408947","1.7798039093","1.8456938894","1.9086245974","1.9687910165","2.0263713682","2.081528876","2.13441331","2.1851623455","2.2339027595","2.2339027595","2.2339027595","2.2339027595","2.2339027595","2.2339027595","2.2339027595","2.2339027595","2.2339027595","2.2339027595","","",
"Not classified","INX","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
